25-Feb-20,0.1111
26-Feb-20,0.1667
27-Feb-20,0.1667
28-Feb-20,0.1944
29-Feb-20,0.25
1-Mar-20,0.25
2-Mar-20,0.25
3-Mar-20,0.25
4-Mar-20,0.25
5-Mar-20,0.25
6-Mar-20,0.25
7-Mar-20,0.25
8-Mar-20,0.25
9-Mar-20,0.287
10-Mar-20,0.3287
11-Mar-20,0.3287
12-Mar-20,0.3287
13-Mar-20,0.3287
14-Mar-20,0.3287
15-Mar-20,0.3287
16-Mar-20,0.4213
17-Mar-20,0.4213
18-Mar-20,0.5231
19-Mar-20,0.5509
20-Mar-20,0.5787
21-Mar-20,0.6806
22-Mar-20,0.7685
23-Mar-20,0.7685
24-Mar-20,0.7685
25-Mar-20,0.7685
26-Mar-20,0.7685
27-Mar-20,0.7685
28-Mar-20,0.7685
29-Mar-20,0.7685
30-Mar-20,0.7685
31-Mar-20,0.7685
1-Apr-20,0.7685
2-Apr-20,0.7685
3-Apr-20,0.7685
4-Apr-20,0.7685
5-Apr-20,0.7685
6-Apr-20,0.7685
7-Apr-20,0.7685
8-Apr-20,0.7685
9-Apr-20,0.7685
10-Apr-20,0.7685
11-Apr-20,0.7685
12-Apr-20,0.7685
13-Apr-20,0.7685
14-Apr-20,0.7685
15-Apr-20,0.7685
16-Apr-20,0.7685
17-Apr-20,0.7685
18-Apr-20,0.7685
19-Apr-20,0.7685
20-Apr-20,0.7685
21-Apr-20,0.7685
22-Apr-20,0.7685
23-Apr-20,0.7685
24-Apr-20,0.7685
25-Apr-20,0.7685
26-Apr-20,0.7685
27-Apr-20,0.7685
28-Apr-20,0.7685
29-Apr-20,0.7685
30-Apr-20,0.7685
1-May-20,0.7685
2-May-20,0.7685
3-May-20,0.7546
4-May-20,0.7176
5-May-20,0.7176
6-May-20,0.662
7-May-20,0.6435
8-May-20,0.6435
9-May-20,0.6435
10-May-20,0.6435
11-May-20,0.6435
12-May-20,0.6435
13-May-20,0.6435
14-May-20,0.6435
15-May-20,0.6435
16-May-20,0.6157
17-May-20,0.6157
18-May-20,0.6157
19-May-20,0.5972
20-May-20,0.5972
21-May-20,0.5972
22-May-20,0.5972
23-May-20,0.5972
24-May-20,0.5972
25-May-20,0.5972
26-May-20,0.5972
27-May-20,0.5972
28-May-20,0.5972
29-May-20,0.5972
30-May-20,0.5972
31-May-20,0.5972
1-Jun-20,0.5972
2-Jun-20,0.5972
3-Jun-20,0.5972
4-Jun-20,0.5972
5-Jun-20,0.5972
6-Jun-20,0.5972
7-Jun-20,0.5972
8-Jun-20,0.5972
9-Jun-20,0.5972
10-Jun-20,0.5972
11-Jun-20,0.5972
12-Jun-20,0.5972
13-Jun-20,0.5972
14-Jun-20,0.5972
15-Jun-20,0.5972
16-Jun-20,0.5972
17-Jun-20,0.5972
18-Jun-20,0.6343
19-Jun-20,0.6343
20-Jun-20,0.6343
21-Jun-20,0.6343
22-Jun-20,0.6343
23-Jun-20,0.6343
24-Jun-20,0.6343
25-Jun-20,0.6343
26-Jun-20,0.6343
27-Jun-20,0.6343
28-Jun-20,0.6343
29-Jun-20,0.6343
30-Jun-20,0.6343
1-Jul-20,0.6343
2-Jul-20,0.6343
3-Jul-20,0.6343
4-Jul-20,0.6343
5-Jul-20,0.6343
6-Jul-20,0.6343
7-Jul-20,0.5509
8-Jul-20,0.5509
9-Jul-20,0.5509
10-Jul-20,0.5509
11-Jul-20,0.5509
12-Jul-20,0.5509
13-Jul-20,0.5509
14-Jul-20,0.5509
15-Jul-20,0.5509
16-Jul-20,0.5509
17-Jul-20,0.5509
18-Jul-20,0.5509
19-Jul-20,0.5509
20-Jul-20,0.5509
21-Jul-20,0.5509
22-Jul-20,0.5509
23-Jul-20,0.5509
24-Jul-20,0.5509
25-Jul-20,0.5509
26-Jul-20,0.5509
27-Jul-20,0.5509
28-Jul-20,0.5509
29-Jul-20,0.5509
30-Jul-20,0.5509
31-Jul-20,0.5787
1-Aug-20,0.5787
2-Aug-20,0.5787
3-Aug-20,0.5787
4-Aug-20,0.5787
5-Aug-20,0.5787
6-Aug-20,0.5787
7-Aug-20,0.5972
8-Aug-20,0.5694
9-Aug-20,0.5694
10-Aug-20,0.5694
11-Aug-20,0.5694
12-Aug-20,0.5694
13-Aug-20,0.5694
14-Aug-20,0.5694
15-Aug-20,0.5694
16-Aug-20,0.5694
17-Aug-20,0.5694
18-Aug-20,0.5694
19-Aug-20,0.5694
20-Aug-20,0.5694
21-Aug-20,0.5694
22-Aug-20,0.5694
23-Aug-20,0.5694
24-Aug-20,0.5972
25-Aug-20,0.5972
26-Aug-20,0.5972
27-Aug-20,0.5972
28-Aug-20,0.5972
29-Aug-20,0.5972
30-Aug-20,0.5972
31-Aug-20,0.5972
1-Sep-20,0.5972
2-Sep-20,0.5972
3-Sep-20,0.5787
4-Sep-20,0.4954
5-Sep-20,0.4954
6-Sep-20,0.4954
7-Sep-20,0.4954
8-Sep-20,0.4954
9-Sep-20,0.4954
10-Sep-20,0.4954
11-Sep-20,0.4954
12-Sep-20,0.4954
13-Sep-20,0.4954
14-Sep-20,0.4954
15-Sep-20,0.4954
16-Sep-20,0.4954
17-Sep-20,0.4954
18-Sep-20,0.4954
19-Sep-20,0.4954
20-Sep-20,0.4954
21-Sep-20,0.4954
22-Sep-20,0.4954
23-Sep-20,0.4954
24-Sep-20,0.4954
25-Sep-20,0.4954
26-Sep-20,0.4954
27-Sep-20,0.4954
28-Sep-20,0.4954
29-Sep-20,0.4954
30-Sep-20,0.4954
1-Oct-20,0.4954
2-Oct-20,0.4954
3-Oct-20,0.4954
4-Oct-20,0.4954
5-Oct-20,0.4954
6-Oct-20,0.4954
7-Oct-20,0.4954
8-Oct-20,0.4954
9-Oct-20,0.4954
10-Oct-20,0.4954
11-Oct-20,0.4954
12-Oct-20,0.4954
13-Oct-20,0.4954
14-Oct-20,0.4954
15-Oct-20,0.588
16-Oct-20,0.588
17-Oct-20,0.588
18-Oct-20,0.588
19-Oct-20,0.588
20-Oct-20,0.588
21-Oct-20,0.588
22-Oct-20,0.6065
23-Oct-20,0.6065
24-Oct-20,0.6065
25-Oct-20,0.6065
26-Oct-20,0.6065
27-Oct-20,0.6065
28-Oct-20,0.6065
29-Oct-20,0.6065
30-Oct-20,0.6065
31-Oct-20,0.6065
1-Nov-20,0.6065
2-Nov-20,0.6204
3-Nov-20,0.6204
4-Nov-20,0.6204
5-Nov-20,0.6204
6-Nov-20,0.6204
7-Nov-20,0.6204
8-Nov-20,0.6204
9-Nov-20,0.6204
10-Nov-20,0.6204
11-Nov-20,0.6204
12-Nov-20,0.6204
13-Nov-20,0.6204
14-Nov-20,0.6204
15-Nov-20,0.6204
16-Nov-20,0.6204
17-Nov-20,0.6204
18-Nov-20,0.6204
19-Nov-20,0.6204
20-Nov-20,0.6204
21-Nov-20,0.6204
22-Nov-20,0.6204
23-Nov-20,0.6204
24-Nov-20,0.6204
25-Nov-20,0.6204
26-Nov-20,0.6204
27-Nov-20,0.6204
28-Nov-20,0.6204
29-Nov-20,0.6204
30-Nov-20,0.6759
1-Dec-20,0.6759
2-Dec-20,0.6759
3-Dec-20,0.6759
4-Dec-20,0.6759
5-Dec-20,0.6759
6-Dec-20,0.6759
7-Dec-20,0.6759
8-Dec-20,0.6759
9-Dec-20,0.6759
10-Dec-20,0.6759
11-Dec-20,0.6759
12-Dec-20,0.6759
13-Dec-20,0.6759
14-Dec-20,0.6759
15-Dec-20,0.75
16-Dec-20,0.8241
17-Dec-20,0.8241
18-Dec-20,0.8241
19-Dec-20,0.8241
20-Dec-20,0.8241
21-Dec-20,0.8241
22-Dec-20,0.8241
23-Dec-20,0.8241
24-Dec-20,0.8241
25-Dec-20,0.8241
26-Dec-20,0.8241
27-Dec-20,0.8241
28-Dec-20,0.8241
29-Dec-20,0.8241
30-Dec-20,0.8241
31-Dec-20,0.8241
1-Jan-21,0.8241
2-Jan-21,0.8241
3-Jan-21,0.8241
4-Jan-21,0.8241
5-Jan-21,0.8519
6-Jan-21,0.8519
7-Jan-21,0.8519
8-Jan-21,0.8519
9-Jan-21,0.8519
10-Jan-21,0.8333
11-Jan-21,0.8333
12-Jan-21,0.8333
13-Jan-21,0.8333
14-Jan-21,0.8333
15-Jan-21,0.8333
16-Jan-21,0.8333
17-Jan-21,0.8333
18-Jan-21,0.8333
19-Jan-21,0.8333
20-Jan-21,0.8333
21-Jan-21,0.8333
22-Jan-21,0.8333
23-Jan-21,0.8333
24-Jan-21,0.8333
25-Jan-21,0.8333
26-Jan-21,0.8333
27-Jan-21,0.8333
28-Jan-21,0.8333
29-Jan-21,0.8333
30-Jan-21,0.8333
31-Jan-21,0.8333
1-Feb-21,0.8333
2-Feb-21,0.8333
3-Feb-21,0.8333
